id;entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento
840;Destacamentos De Bomberos;Destacamentos De Bomberos: Destacamento de Bomberos - La Boca ;Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La RemodelacionY Refaccion Del Destacamento De Bomberos, Que Incluye La Mayorí?a De Los Locales. Principalmente Las Intervenciones Se Realizaron En Baños, Vestuarios, Cocina Y Espacios De Entrenamiento. Instalacion Electrica Y De Datos;1878614;4;La Boca;Don Pedro De Mendoza Av. y Brown, Alte. Av.;-34,637859;-58,356629;16/8/2017;14/11/2017;3;100;;;;;A.E. Ponce Ingenieria S.A.;2017;Contratación Directa;11-CBAS-2017;30714763098;usuarios;;;;;;;;;
841;Destacamentos De Bomberos;Destacamentos De Bomberos: Remodelación Cuartel De Bomberos VIII - Nueva Chicago;Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Refacción y Remodelación De Todo El Cuartel De Bomberos De Barracas Y Contempla El Arreglo De Baños, Dormitorios, Oficinas, Nuevas Instalaciones Eléctricas, Sanitarias y De Datos. Reparación De Filtraciones. ;7003511;9;Mataderos;De la Torre, Lisandro  Av. 2830;-34,665748;-58,494807;6/7/2017;3/12/2017;5;100;;;;;Bimasur S.A.;2017;Contratación Directa;32-CBAS-2017;30714031941;usuarios;;;;;;;;;
842;Comisarí?as;Destacamento Barrial:  Calle Coronel M. Chilavert NÂ° 1928 - 1946;Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Ampliación De Las Instalaciones Existentes De La Ex Metropolitana. Se Desarrolla En Planta Baja, Donde Se Construirán Nuevos Baños, Una Oficina, Cocina Y Comedor Para El Personal.  Se Contempla La Ejecución De Instalaciones Sanitarias: Cloacal Y De Provisión De Agua Frí?a, E Instalación Eléctrica.;4288880;7;Flores;Chilavert, Martiniano, Cnel. 1926 - 1946;-34,649016;-58,432319;31/10/2017;31/12/2017;2;100;;;;;DR2 Construcciones S.R.L;2017;Contratación Directa;58-CBAS-2017;30714286605;usuarios;;;;;;;;;
843;Barrio Los Piletones;Barrio Los Piletones: Electrificación 2º Etapa â€“ Conjunto Habitacional Barrio Los Piletones;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Ejecución De Las Redes De Distribución Eléctrica De Baja Tensión En El Conjunto Habitacional Barrio Los Piletones 2Â° Etapa;1997794;8;Villa Soldati;Plumerillo Y Asturias Av (No Oficial);-34,66580568;-58,45636583;8/8/2017;7/10/2017;2;100;cdn2.buenosaires.gob.ar/baobras/corporacionsur/Tendidoelectrico-gabinetetableroyalumbradoCHPiletones_foto1.jpg;cdn2.buenosaires.gob.ar/baobras/corporacionsur/Tendidoelectrico-gabinetetableroyalumbradoCHPiletones_foto2.JPG;cdn2.buenosaires.gob.ar/baobras/corporacionsur/Tendidoelectrico-gabinetetableroyalumbradoCHPiletones_foto3.JPG;;ANTONIO ALAK LTDA;2017;Contratación Directa;44-CBAS-2017;30709930385;vecinos;;;;;;;;;
844;Barrio Los Piletones;Barrio Los Piletones: Puesta en Valor Pasillo y B.R. de Mz 9 y 10 â€“ Sector lindero Lago Barrio Los Piletones;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;Las Obras A Ejecutar Se Localizan En El Sector Liberado Del lago Sobre El Cual Se Encuentran Bocas De Registro Que Por Efecto Del Terraplenamiento Realizado Es Necesario Elevar Sus Chimeneas Y Tapas Al Nuevo Nivel De Terreno. Por Otro Lado, La Puesta En Valor Del Pasaje De Acceso A Las Manzanas 9 y 10 Del Barrio Los Piletones, Desde El Malecón Del Lago;941145;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;3/7/2017;2/8/2017;1;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;41-CBAS-2017;30710477910;vecinos;;;;;;;;;
845;Barrio Los Piletones;Barrio Los Piletones: Reparaciones En Las Redes De Agua Potable Y Colectoras Cloacales;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Ejecución De Diversas Reparaciones En Las Cañerí?as De Redes De Provisión De Agua Potable, Se Han Detectado Averí?as Que Limitan Su Correcto Funcionamiento.;3781631;8;Villa Soldati;Lacarra Av. 2700;-34,66260752;-58,45325321;18/9/2017;17/12/2017;3;100;;;;;Mel Contrucciones S.R.L;2017;Contratación Directa;42-CBAS-2017;33714510679;vecinos;;;;;;;;;
846;Barrio Los Piletones;"Barrio Los Piletones: Demoliciones Poligono ""A"" De Manzana 10 ";Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De Las Edificaciones  A La Necesidad De Liberación Del Lecho Lago Soldati Y Se Realizarán Pequeños Espacios De Recreación.;1627060;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;25/1/2018;1,5;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;53-CBAS-2017;30710477910;vecinos;;;;;;;;;
847;Barrio Los Piletones;"Barrio Los Piletones: Demoliciones Poligono""B"" Y ""E"" De Manzana 10 ";Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De Las Edificaciones  A La Necesidad De Liberación Del Lecho Lago Soldati Y Se Realizarán Pequeños Espacios De Recreación.;865539;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;10/1/2018;1;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;54-CBAS-2017;30710477910;vecinos;;;;;;;;;
848;Barrio Los Piletones;"Barrio Los Piletones: Demoliciones Poligono ""C"" De Manzana 10 ";Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De Las Edificaciones  A La Necesidad De Liberación Del Lecho Lago Soldati Y Se Realizarán Pequeños Espacios De Recreación.;977356;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;10/1/2018;1;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;55-CBAS-2017;30710477910;vecinos;;;;;;;;;
849;Barrio Los Piletones;"Barrio Los Piletones: Readecuación Vivienda en Poligono ""D"" De Manzana 10 - Casa 39";Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra consiste En La Readecuación De Una Vivienda: Cocina, Baño Y   Patio De Acceso, Por Demoliciones De Viviendas Aledañas Al Lago Soldati;767299;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;9/2/2018;2;100;;;;;LA UNION LTDA;2017;Contratación Directa;56-CBAS-2017;30711170053;vecinos;;;;;;;;;
850;Barrio Los Piletones;Barrio Los Piletones: Sendero 14 De Mayo;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;Ejecución De Una Nueva Calle Que Contempla Pavimentos, Pluviales, Luminarias Y Equipamiento.;10619424;8;Villa Soldati;Sendero 14 de Mayo 3900;-34,66345;-58,459489;6/11/2017;5/1/2018;2;100;;;;;Bosquimano S.A;2017;Contratación Directa;63-CBAS-2017;30711470022;vecinos;;;;;;;;;
851;Barrio Los Piletones;"Barrio Los Piletones: Demolición Y Construcción De Nueva Vivienda Casa 35/36 Poligono ""D"" Manzana 10";Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De La Vivienda Existente Y Ejecución De Una Nueva Vivienda De Una Sola Planta Y Recomponer El Espacio Público Aledaño Al Lago Soldati;1602823;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;10/4/2018;4;100;;;;;Jorge Canelles Ltda;2017;Contratación Directa;64-CBAS-2017;30708832959;vecinos;;;;;;;;;
852;Barrio Los Piletones;"Barrio Los Piletones: Demolición Y Construcción De Nueva Vivienda Casa 31 Poligono ""D"" Manzana 10";Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De La Vivienda Existente Y Ejecución De Una Nueva Vivienda De Una Sola Planta Y Recomponer El Espacio Público Aledaño Al Lago Soldati;1049221;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;11/3/2018;3;100;;;;;LA UNION LTDA;2017;Contratación Directa;65-CBAS-2017;30711170053;vecinos;;;;;;;;;
853;Barrio Los Piletones;"Barrio Los Piletones: Demoliciones Poligono ""F"" De Manzana 10";Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De Las Edificaciones  A La Necesidad De Liberación Del Lecho Lago Soldati Y Se Realizarán Pequeños Espacios De Recreación.;859766;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;11/12/2017;10/1/2018;1;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;66-CBAS-2017;30710477910;vecinos;;;;;;;;;
854;Barrio Nueva Esperanza;Barrio Nueva Esperanza: Demolición  Vivienda Perilago;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De La Edificacion  A La Necesidad De Liberación Del Lecho Lago Soldati ;183219;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;12/12/2017;27/12/2017;0,5;100;;;;;LOS PILETONES LTDA;2017;Contratación Directa;79-CBAS-2017;30710477910;vecinos;;;;;;;;;
855;Barrio Los Piletones;Barrio Los Piletones: Construcción De Edificio NÂ° 27 Manzana NÂ° 199 - Complejo Habitacional Los Piletones;Finalizada;Vivienda;Corporación Buenos Aires Sur;La Obra Consiste En La Construcción De Un Edificio De Viviendas De Planta Baja Y Dos Pisos, En  Cada Planta Hay 4 Unidades Funcionales De 4 Ambientes Cada Una. Las 4 Unidades Ubicadas En Planta Baja Se Proyectaron Para Ser Habitadas Por Usuarios Con Movilidad Reducida.;26268522;8;Villa Soldati;Plumerillo 3975;-34,66260752;-58,45325321;26/6/2017;31/7/2018;12;100;;;;;Bosquimano S.A;2017;Licitación Pública;01-CBAS-2017;30711470022;vecinos;;;;;;;;;
856;Barrio Los Piletones;Barrio Los Piletones: Demoliciones Casa 52 Manzana 10 ;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;La Obra Consiste En La Demolición De Las Edificaciones  A La Necesidad De Liberación Del Lecho Lago Soldati Y Se Realizarán Pequeños Espacios De Recreación.;388882;8;Villa Soldati;Lacarra Av. 2700;-34,65946976;-58,45646849;25/4/2018;10/6/2018;1,5;100;;;;;LA UNION LTDA;2018;Contratación Directa;06-CBAS-2018;30711170053;vecinos;;;;;;;;;
857;Distrito Del Deporte;Distrito Del Deporte: Club Atlético Huracán - La Quemita - Muro  De Cierre;Finalizada;Arquitectura;Corporación Buenos Aires Sur;Ejecución De Muro Perimetral De Cierre En Bloques De Hormigón En 138 Ml Y 3 Mts De Altura;1766868;7;Flores;Castañares Av. , Lacarra Av.;-34,654336;-58,460285;7/12/2017;7/3/2018;3;100;;;;;14 DE JUNIO LTDA;2017;Contratación Directa;43-CBAS-2017;30711790469;usuarios;;;;;;;;;
858;Autódromo Oscar Y Alfredo Gálvez;"Autódromo Oscar Y Alfredo Gálvez: Puesta En Valor Autódromo De Bs. As. Oscar Y Juan Gálvez -  Instalación De Cubierta Sobre Palco ""A""";Finalizada;Espacio Público;Corporación Buenos Aires Sur;"La Obra Consiste En La Puesta En Valor Del Autódromo De La Ciudad De Bs As Las Tareas A Ejecutar Corresponden A La Instalación De Cubierta Sobre Palcos ""A""";1817436;8;Villa Riachuelo;Paz, Gral. Av. Y Roca, Cnel. Av.;-34,69800182;-58,4698263;3/11/2017;3/3/2018;4;100;;;;;Estudio Wagg SA;2017;Contratación Directa;48-CBAS-2017;33651478699;usuarios;;;;;;;;;
859;Autódromo Oscar Y Alfredo Gálvez;"Autódromo Oscar Y Alfredo Gálvez: Puesta En Valor Autódromo De Bs. As. Oscar Y Juan Gálvez -  Instalación De Cubierta Sobre Palco ""B""";Finalizada;Espacio Público;Corporación Buenos Aires Sur;"La Obra Consiste En La Puesta En Valor Del Autódromo De La Ciudad De Bs As Las Tareas A Ejecutar Corresponden A La Instalación De Cubierta Sobre Palcos ""B""";1817436;8;Villa Riachuelo;Paz, Gral. Av. Y Roca, Cnel. Av.;-34,69800182;-58,4698263;3/11/2017;3/3/2018;4;100;;;;;Estudio Wagg SA;2017;Contratación Directa;49-CBAS-2017;33651478699;usuarios;;;;;;;;;
860;Autódromo Oscar Y Alfredo Gálvez;"Autódromo Oscar Y Alfredo Gálvez: Bacheo En Autodromo De Bs. As. Oscar Y Juan Galvez-Bacheo En  Calle Interna 
";Finalizada;Espacio Público;Corporación Buenos Aires Sur;La Obra Consiste En La Repavimentación De La Calle Interna De Acceso A Playón Trasero De Boxes;663276;8;Villa Riachuelo;Paz, Gral. Av. Y Roca, Cnel. Av.;-34,69800182;-58,4698263;22/3/2018;21/4/2018;1;100;;;;;GOLI Construcciones SRL;2018;Contratación Directa;81-CBAS-2017;30715832255;usuarios;;;;;;;;;
861;Barrio 59 Viviendas;Barrio 59 Viviendas: Reparaciones Eléctricas Domiciliarias ;Finalizada;Vivienda;Corporación Buenos Aires Sur;La  Obra Comprende El Montaje, La Conexión Y La Puesta En Servicio De Toda La Nueva Instalación Eléctrica De Las Unidades Funcionales Y Servicios Generales Del Conjunto De 59 Viviendas- Barrio Nestor Kirchner.;1562563;8;Villa Lugano;Escalada Av. 4551;-34,6784342;-58,45262009;15/1/2018;15/4/2018;3;100;;;;;24 DE NOVIEMBRE LTDA;2018;Contratación Directa;67-CBAS-2017;30712108629;vecinos;;;;;;;;;
862;Barrio 59 Viviendas;Barrio 59 Viviendas: Reparaciones En Instalación De Gas Natural;Finalizada;Vivienda;Corporación Buenos Aires Sur;La Obra Consiste En La Adecuación De La Instalación De Gas Natural Para Las Unidades De 59 Viviendas - Barrio Nestor Kirchner;1437627;8;Villa Lugano;Escalada Av. 4551;-34,6784342;-58,45262009;4/4/2018;3/7/2018;3;100;;;;;24 DE NOVIEMBRE LTDA;2018;Contratación Directa;73-CBAS-2017;30712108629;vecinos;;;;;;;;;
863;Barrio 59 Viviendas;Barrio 59 viviendas: Recambio de tanques y mejoras en espacios comunes â€“ Complejo Habitacional N. Kirchner â€“ 59 viviendas;Finalizada;Vivienda;Corporación Buenos Aires Sur;La Obra Consiste En El Recambio De Tanques Y Contempla La Reparación Y Pintura De Portones Y Rejas Perimetrales Del Predio, La Reparación Del Equipamiento En Los Espacios Comunes Y El Mejoramiento De Los Espacios Verdes.  ;1805648;8;Villa Lugano;Escalada Av. 4551;-34,6784342;-58,45262009;2/8/2017;31/10/2017;3;100;;;;;24 DE NOVIEMBRE LTDA;2017;Contratación Directa;39-CBAS-2017;30712108629;vecinos;;;;;;;;;
864;Parque Roca;Parque Roca: Reacondicionamiento Sector Piletas Adultos;Finalizada;Espacio Público;Corporación Buenos Aires Sur;La Obra Consiste En El Reacondicionamiento Del Sector Pileta Adultos: pintura, solados;719155;8;Villa Soldati;Roca, Cnel. Av. 4490;-34,67659628;-58,44815456;7/12/2017;6/1/2018;1;100;;;;;Jorge Canelles Ltda;2017;Contratación Directa;69-CBAS-2017;30708832959;usuarios;;;;;;;;;
865;Parque Roca;Parque Roca: Reacondicionamiento Sector Pileta Infantil;Finalizada;Espacio Público;Corporación Buenos Aires Sur;La Obra Consiste En El Reacondicionamiento Del Sector Pileta Infantil: pintura, solados, cercos;356639;8;Villa Soldati;Roca, Cnel. Av. 4490;-34,67659628;-58,44815456;7/12/2017;6/1/2018;1;100;;;;;SOL YEWEN LTDA;2017;Contratación Directa;70-CBAS-2017;30709272981;usuarios;;;;;;;;;
866;Parque Roca;Parque Roca: Puesta En Valor Vestuarios Y Administración;Finalizada;Espacio Público;Corporación Buenos Aires Sur;La Obra Consiste En La Puesta En Valor Y Funcionamiento De Vestuarios y Administración ;676723;8;Villa Soldati;Roca, Cnel. Av. 4490;-34,67659628;-58,44815456;7/12/2017;6/1/2018;1;100;;;;;ANTONIO ALAK LTDA;2017;Contratación Directa;71-CBAS-2017;30709930385;usuarios;;;;;;;;;
867;Buenos Aires Playa 2018;Buenos Aires Playa 2018: Parque Indoamericano - Obra Civil;Finalizada;Espacio Público;Corporación Buenos Aires Sur;Ejecucion De Playa Seca Para Programa Bs As Playa 2018;1159932;8;Villa Soldati;Escalada Av. Y Castañares Av.;-34,66498561;-58,46938912;11/12/2017;31/12/2017;0,7;100;;;;;Marcelina Vial SA;2017;Contratación Directa;75-CBAS-2017;30714545473;usuarios;;;;;;;;;
868;Buenos Aires Playa 2018;Buenos Aires Playa 2018: Parque Indoamericano - Instalación Eléctrica;Finalizada;Espacio Público;Corporación Buenos Aires Sur;Ejecucion De Playa Seca Para Programa Bs As Playa 2018;91168;8;Villa Soldati;Escalada Av. Y Castañares Av.;-34,67843781;-58,45262018;29/12/2017;8/1/2018;0,35;100;;;;;Martinez Cesar Javier;2017;Contratación Directa;76-CBAS-2017;20273633325;usuarios;;;;;;;;;
869;Buenos Aires Playa 2018;Buenos Aires Playa 2018: Parque Indoamericano  - Mantenimiento;Finalizada;Espacio Público;Corporación Buenos Aires Sur;Ejecucion De Playa Seca Para Programa Bs As Playa 2018;483951;8;Villa Soldati;Escalada Av. Y Castañares Av.;-34,66498561;-58,46938912;6/1/2018;28/2/2018;1,8;100;;;;;EL PRESENTE LTDA;2018;Contratación Directa;77-CBAS-2017;30714459631;usuarios;;;;;;;;;
870;Consejo Niños, Niñas Y Adolescentes;Consejo Niños, Niñas Y Adolescentes: Refacción Baños C.A.T.- Castañon 1040 - CABA;Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Refacción Y Remodelación De Los Nucleos Sanitarios Ampliando Su Capacidad. ;544404;7;Flores;Castañon 1040;-34,641579;-58,460394;3/12/2017;3/1/2018;1;100;;;;;Graft Estudio SRL;2018;Contratación Directa;80-CBAS-2017;30708506903;usuarios;;;;;;;;;
871;Consejo Niños, Niñas Y Adolescentes;Consejo Niños, Niñas Y Adolescentes: Ampliación Cocina Y Nuevo Lavadero C.A.T - Castañon 1040;Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Ampliación De La Actual Cocina Y La Ejecución De Un Nuevo Lavadero En El Edificio Existente;794829;7;Flores;Castañon 1040;-34,641579;-58,460394;3/11/2017;2/1/2018;2;100;;;;;Graft Estudio SRL;2017;Contratación Directa;57-CBAS-2017;30708506903;usuarios;;;;;;;;;
872;Obras Comuna 1;Obras Comuna 1: Pintura De Fachada Luis Saenz Peña Nº 1620- Caba;Finalizada;Vivienda;Corporación Buenos Aires Sur;Puesta En Valor De La Fachada Del Edificio Ubicado En La Calle Luis Saenz Peña 1620, El Cual Presenta Una Catalogación Singular, Con Protección Cautelar Y Se Encuentra Protegido Por La Ley 3065 Por Tratarse De Un Edificio Anterior Al 1941. Las Tareas A Desarrollarse Consisten En La Consolidación Y Restitución De Ornamentos, Reparación Y Limpieza De Fachadas Y Pintura De Superficie De Fachada Plana Sin Ornamentación Ni Elementos Decorativos, Además De La Reparación Y Pintura De Carpinterí?as Y Herrerí?a;245946;1;Constitucion;Saenz Peña, Luis, Pres. 1620;-34,62753311;-58,38710454;13/11/2017;13/12/2017;1;100;;;;;Lumi Construcciones SA;2017;Contratación Directa;59-CBAS-2017;30711229899;usuarios;;;;;;;;;
873;Barrio Padre Mújica;"Barrio Padre Mújica: Construcción Comedor ""La Misión""";Finalizada;Arquitectura;Corporación Buenos Aires Sur;La Obra Consiste En La Construcción De Un Comedor Comunitario  Delimitado Por La Av. Piedra Buena, Av. Castañares, Av. Gral.  Paz, y El Ferrocarril Belgrano. Contempla: Salón, cocina, deposito, baños y patio.;3960214;8;Villa Lugano;Paz, Gral Av.  15450 y Ferrocarril Belgrano;-34,682854;-58,488368;13/11/2017;12/4/2018;5;100;;;;;CYLP S. A.;2017;Licitación Privada;01-CBAS-2017;30567789000;vecinos;;;;;;;;;
874;Obras Comuna 4;Obras Comuna 4: Dique Cero Caminabilidad - Etapa 1;Finalizada;Espacio Público;Corporación Buenos Aires Sur;"La Obra Consiste Realizar Intervenciones Urbanas En Etapas En El Area De""Dique Cero"", Como Parte Del Proceso De Integración Peatonal Y Ciudad A Escala Humana. Comprende Nivelaciones De Cruces Peatonales Sobre Av. Pedro De Mendoza Entre Las Calles Gualeguay Y 29 De Septiembre, Como También La Nivelación De La Vereda Sobre Pedro De Mendoza.  Nueva Instalación De Luminarias, Una Nueva Reja Entre Gualeguay Y Espinoza Y Una Plaza Seca Entre Las Calles Espinoza Y 29 De Septiembre, Incluyendo Nivelación De Solado Y Equipamiento.";6646194;4;La Boca;Pedro de Mendoza, Av. 201-300;-34,625934;-58,360249;7/5/2018;12/9/2018;3,34;100;;;;;Bosquimano S.A;2018;Licitación Pública;09-CBAS-2017;30711470022;vecinos;;;;;;;;;
